BatchId;PDatTime;ProcessTime;AG2100;AG2100;AG2100;AG2100;DPRESS;DPRESS;DPRESS;DPRESS;F_PERM;P2500;P2500;P2500;P2500;P3000;P3000;P3000;P3000;P3000_T;PIR2600;PIR2700;PIRC2500;PIRC2500;PIRC2500;PIRC2500;QIR2000;QIR2100;TIR2100;TMP;WIR2700;WIRC2100;WIRC2100;WIRC2100;WIRC2100
20250324 50E15 DN 570 UF1;3/24/2025 12:52:54 PM;0.283161111111111;200;200;1;20;1.7795;0;0;-1;-0.57;10;10;10;1;100;0;0;0;0;-0.1545;-0.1755;0;1.323;1.9165;0;0;0;22.2;0.915;151.797976;148.5;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:52:59 PM;0.284555555555556;200;200;1;20;1.926;0;0;-1;-0.57;10;10;10;1;100;0;0;0;0;-0.154;-0.176;0;1.4415;1.9165;0;0;0;22.215;0.989;151.797976;147.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:04 PM;0.285947222222222;200;200;1;20;1.697;0;0;-1;0.86;10;10;10;1;100;0;0;0;0;-0.155;-0.1755;0;1.2515;1.9165;0;0;0;22.215;0.8735;151.797976;147.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:09 PM;0.287336111111111;200;200;1;20;1.853;0;0;-1;0.86;10;10;10;1;100;0;0;0;0;-0.1545;-0.1755;0;1.378;1.9165;0;0;0;22.23;0.952;151.797976;147.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:14 PM;0.288725;200;200;1;20;1.841;0;0;-1;0.86;10;10;10;1;100;0;0;0;0;-0.1545;-0.176;0;1.372;1.9165;0;0;0;22.23;0.946;151.797976;147.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:19 PM;0.290116666666667;200;200;1;20;1.7945;0;0;-1;0.86;10;10;10;1;100;0;0;0;0;-0.1545;-0.176;0;1.3325;1.9165;0;0;0;22.245;0.923;151.797976;147.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:24 PM;0.291511111111111;200;200;1;20;1.847;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.176;0;1.3765;1.9165;0;0;0;22.26;0.9495;151.722977;147.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:29 PM;0.292902777777778;200;200;1;20;1.773;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.1545;-0.1755;0;1.3295;1.9165;0;0;0;22.275;0.912;151.797976;147.4;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:34 PM;0.294294444444444;200;200;1;20;1.784;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.176;0;1.3435;1.9165;0;0;0;22.275;0.9185;151.722977;147.5;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:39 PM;0.295686111111111;200;200;1;20;1.7875;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.3485;1.9165;0;0;0;22.275;0.9195;151.722977;292.3;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:44 PM;0.297075;200;200;1;20;1.745;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.1545;-0.176;0;1.303;1.9165;0;0;0;22.29;0.8985;151.797976;142;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:49 PM;0.298469444444444;200;200;1;20;1.811;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.176;0;1.364;1.9165;0;0;0;22.29;0.932;151.797976;142.8;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:54 PM;0.299861111111111;200;200;1;20;1.8;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.1545;-0.176;0;1.341;1.9165;0;0;0;22.305;0.926;151.797976;142.8;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:53:59 PM;0.301252777777778;200;200;1;20;1.6985;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.2785;1.9165;0;0;0;22.32;0.875;151.797976;143.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:54:04 PM;0.302644444444444;200;200;1;20;1.6985;0;0;-1;0;10;10;10;1;100;0;0;0;0;-0.154;-0.1755;0;1.2785;1.9165;0;0;0;22.32;0.875;151.797976;143.6;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:54:09 PM;0.304036111111111;200;200;1;20;1.759;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.1545;-0.176;0;1.3025;1.9165;0;0;0;22.305;0.9055;151.797976;143.7;0;100;0
20250324 50E15 DN 570 UF1;3/24/2025 12:54:14 PM;0.3053;200;200;1;20;1.759;0;0;-1;-0.29;10;10;10;1;100;0;0;0;0;-0.1545;-0.176;0;1.3025;1.9165;0;0;0;22.305;0.9055;151.797976;143.7;0;100;0
