BatchId;PDatTime;ProcessTime;AG2100;AG2100;AG2100;AG2100;DPRESS;DPRESS;DPRESS;DPRESS;F_PERM;P2500;P2500;P2500;P2500;P3000;P3000;P3000;P3000;P3000_T;PIR2600;PIR2700;PIRC2500;PIRC2500;PIRC2500;PIRC2500;QIR2000;QIR2100;TIR2100;TMP;WIR2700;WIRC2100;WIRC2100;WIRC2100;WIRC2100
;;Value;Value;Setpoint;Mode;Output;Value;Output;Mode;Setpoint;Value;Setpoint;Value;Output;Mode;Setpoint;Mode;Output;Value;Value;Value;Value;Output;Value;Setpoint;Mode;Value;Value;Value;Value;Value;Value;Output;Setpoint;Mode
;;hours;rpm;rpm;;%;bar;%;;bar;g/min;%;%;%;;%;;%;%;g;bar;bar;%;bar;bar;;x;ms/cm;°C;bar;g;g;%;g;

20250324 50E15 DN 570 DF1;3/24/2025 2:27:40 PM;1.52595833333333;200;200;1;20;-0.0135;0;0;-1;1.71;5;0;0;0;0;2;0;0;0;-0.164;-0.1775;0;-0.1755;1.9165;0;0;0;22.185;0.00950000000000006;854.763603;149.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:27:45 PM;1.52734722222222;200;200;1;20;-0.0159999999999999;0;0;-1;1.71;5;5;5;1;0;2;0;0;0;-0.164;-0.1775;0;-0.166;1.9165;0;0;0;22.185;0.00849999999999995;854.688604;149.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:27:50 PM;1.52873888888889;200;200;1;20;1.339;0;0;-1;0.86;5;5;5;1;0;2;0;0;0;-0.159;-0.176;0;0.9765;1.9165;0;0;0;22.17;0.69;854.913601;148.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:27:55 PM;1.53013055555556;200;200;1;20;1.4545;0;0;-1;0.86;5;5;5;1;0;2;0;0;0;-0.158;-0.1765;0;1.0545;1.9165;0;0;0;22.14;0.749;855.213597;148.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:00 PM;1.53152222222222;200;200;1;20;1.4705;0;0;-1;0.86;5;5;5;1;0;2;0;0;0;-0.1585;-0.1765;0;1.078;1.9165;0;0;0;22.155;0.7565;855.363595;148.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:05 PM;1.53291666666667;200;200;1;20;1.7755;0;0;-1;2.86;7;7;7;1;0;2;0;0;0;-0.1575;-0.1765;0;1.338;1.9165;0;0;0;22.155;0.9105;855.888588;147.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:10 PM;1.53430555555556;200;200;1;20;2.068;0;0;-1;2.86;7;7;7;1;0;2;0;0;0;-0.1565;-0.1765;0;1.5565;1.9165;0;0;0;22.155;1.058;856.113585;147.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:15 PM;1.53569722222222;200;200;1;20;2.068;0;0;-1;2.86;7;7;7;1;0;2;0;0;0;-0.1565;-0.1765;0;1.5565;1.9165;0;0;0;22.155;1.058;856.113585;147.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:20 PM;1.53709166666667;200;200;1;20;2.066;0;0;-1;2.86;7;7;7;1;0;2;0;0;0;-0.1565;-0.1765;0;1.5685;1.9165;0;0;0;22.14;1.057;856.48858;147;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:25 PM;1.53848333333333;200;200;1;20;2.009;0;0;-1;2.86;10;10;10;1;0;2;0;0;0;-0.157;-0.1765;0;1.5165;1.9165;0;0;0;22.14;1.028;857.013573;146.6;10;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:30 PM;1.53987222222222;200;200;1;20;2.8675;0;0;-1;4.86;10;10;10;1;40;2;40;40;0;-0.153;-0.1755;0;2.29;1.9165;0;0;0;22.155;1.4605;857.463567;146.4;30;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:35 PM;1.54126666666667;200;200;1;20;2.684;0;0;-1;4.86;10;10;10;1;0;2;0;0;0;-0.154;-0.1765;0;2.039;1.9165;0;0;0;22.14;1.369;857.913561;150.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:40 PM;1.54265833333333;200;200;1;20;2.744;0;0;-1;4.86;10;10;10;1;0;2;0;0;0;-0.1525;-0.176;0;2.173;1.9165;0;0;0;22.14;1.4;858.363555;150.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:45 PM;1.54404722222222;200;200;1;20;2.526;0;0;-1;4.86;10;10;10;1;0;2;0;0;0;-0.1545;-0.1765;0;1.9635;1.9165;0;0;0;22.14;1.289;859.113545;149.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:50 PM;1.54543888888889;200;200;1;20;2.816;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.213;1.9165;0;0;0;22.14;1.4365;859.563539;149.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:28:55 PM;1.54683055555556;200;200;1;20;2.4165;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.155;-0.1765;0;1.884;1.9165;0;0;0;22.14;1.234;860.088532;148.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:00 PM;1.54822222222222;200;200;1;20;2.6845;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.154;-0.1765;0;2.0765;1.9165;0;0;0;22.125;1.3695;860.688524;148.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:05 PM;1.54961388888889;200;200;1;20;3.0575;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1525;-0.176;0;2.376;1.9165;0;0;0;22.125;1.557;861.213517;147.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:10 PM;1.55100833333333;200;200;1;20;2.6075;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1545;-0.177;0;1.9925;1.9165;0;0;0;22.14;1.331;861.663511;147.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:15 PM;1.5524;200;200;1;20;2.9255;0;0;-1;6;10;10;10;1;10;2;10;0;0;-0.153;-0.1765;0;2.2645;1.9165;0;0;0;22.14;1.491;862.188504;146.5;20;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:20 PM;1.55379166666667;200;200;1;20;2.4555;0;0;-1;6;10;10;10;1;10;2;10;10;0;-0.1545;-0.1765;0;1.8655;1.9165;0;0;0;22.155;1.254;862.713497;147;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:25 PM;1.55518333333333;200;200;1;20;2.9745;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.153;-0.1765;0;2.3025;1.9165;0;0;0;22.14;1.516;863.313489;150.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:30 PM;1.556575;200;200;1;20;2.5495;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1545;-0.1765;0;1.9525;1.9165;0;0;0;22.14;1.3015;863.763483;149.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:35 PM;1.55796666666667;200;200;1;20;2.689;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.154;-0.1765;0;2.098;1.9165;0;0;0;22.14;1.3715;864.513473;149.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:40 PM;1.55935555555556;200;200;1;20;2.689;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.154;-0.1765;0;2.098;1.9165;0;0;0;22.14;1.3715;864.513473;149.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:45 PM;1.56074722222222;200;200;1;20;2.9605;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1525;-0.176;0;2.3555;1.9165;0;0;0;22.14;1.5085;864.888468;148.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:50 PM;1.56214166666667;200;200;1;20;2.6705;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.154;-0.176;0;2.0815;1.9165;0;0;0;22.155;1.3615;865.263463;148.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:29:55 PM;1.56353611111111;200;200;1;20;2.951;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.328;1.9165;0;0;0;22.14;1.504;865.863455;147.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:00 PM;1.564925;200;200;1;20;2.5195;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.1545;-0.1765;0;1.9855;1.9165;0;0;0;22.155;1.286;866.463447;147.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:05 PM;1.56631388888889;200;200;1;20;2.8495;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.153;-0.1765;0;2.1955;1.9165;0;0;0;22.17;1.453;866.98844;146.6;10;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:10 PM;1.56770833333333;200;200;1;20;2.6635;0;0;-1;6.29;10;10;10;1;20;2;20;20;0;-0.1535;-0.176;0;2.121;1.9165;0;0;0;22.17;1.3585;867.588432;147.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:15 PM;1.5691;200;200;1;20;2.7105;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1545;-0.1765;0;2.0665;1.9165;0;0;0;22.155;1.382;867.963427;148.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:20 PM;1.57048888888889;200;200;1;20;2.7775;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.153;-0.1765;0;2.1815;1.9165;0;0;0;22.17;1.4165;868.563419;148.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:25 PM;1.57188055555556;200;200;1;20;2.745;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1535;-0.176;0;2.115;1.9165;0;0;0;22.185;1.4;869.163411;147.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:30 PM;1.573275;200;200;1;20;2.785;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.153;-0.1765;0;2.188;1.9165;0;0;0;22.17;1.4205;869.688404;147.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:35 PM;1.57466666666667;200;200;1;20;2.8695;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.153;-0.1755;0;2.2465;1.9165;0;0;0;22.17;1.462;870.063399;146.6;10;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:40 PM;1.57605555555556;200;200;1;20;2.6895;0;0;-1;5.71;10;10;10;1;0;2;0;30;0;-0.154;-0.1765;0;2.0675;1.9165;0;0;0;22.17;1.3725;870.813389;147.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:45 PM;1.57744722222222;200;200;1;20;2.916;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.153;-0.176;0;2.2985;1.9165;0;0;0;22.185;1.4855;871.188384;149.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:50 PM;1.57884166666667;200;200;1;20;2.5655;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1545;-0.1765;0;1.955;1.9165;0;0;0;22.17;1.309;871.713377;149.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:30:55 PM;1.58023055555556;200;200;1;20;2.838;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.233;1.9165;0;0;0;22.185;1.4475;872.163371;148.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:00 PM;1.58162222222222;200;200;1;20;2.5125;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.1545;-0.1765;0;1.9155;1.9165;0;0;0;22.2;1.283;872.763363;148.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:05 PM;1.58301111111111;200;200;1;20;2.9345;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.291;1.9165;0;0;0;22.215;1.496;873.288356;148;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:10 PM;1.58440277777778;200;200;1;20;2.9345;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.291;1.9165;0;0;0;22.215;1.496;873.288356;148;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:15 PM;1.58579444444444;200;200;1;20;3.139;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.1525;-0.176;0;2.4835;1.9165;0;0;0;22.2;1.5975;873.813349;147.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:20 PM;1.58718611111111;200;200;1;20;2.783;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.154;-0.176;0;2.163;1.9165;0;0;0;22.215;1.4185;874.413341;146.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:25 PM;1.588575;200;200;1;20;2.8905;0;0;-1;5.71;10;10;10;1;20;2;20;20;0;-0.1525;-0.1765;0;2.248;1.9165;0;0;0;22.23;1.4735;874.863335;146.3;40;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:30 PM;1.58996666666667;200;200;1;20;2.4375;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.155;-0.177;0;1.8565;1.9165;0;0;0;22.23;1.2455;875.388328;148.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:35 PM;1.59135555555556;200;200;1;20;2.946;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1525;-0.176;0;2.2775;1.9165;0;0;0;22.245;1.502;875.98832;152.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:40 PM;1.59274444444444;200;200;1;20;2.736;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.153;-0.176;0;2.1335;1.9165;0;0;0;22.245;1.396;876.363315;152.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:45 PM;1.59413611111111;200;200;1;20;2.725;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1535;-0.1765;0;2.0975;1.9165;0;0;0;22.245;1.3905;876.963307;151.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:50 PM;1.59553055555556;200;200;1;20;3.101;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.152;-0.176;0;2.4365;1.9165;0;0;0;22.26;1.579;877.563299;151.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:31:55 PM;1.59691944444444;200;200;1;20;2.821;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1535;-0.1755;0;2.207;1.9165;0;0;0;22.26;1.437;878.088292;150.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:00 PM;1.59831111111111;200;200;1;20;2.9275;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.3105;1.9165;0;0;0;22.29;1.4925;878.613285;150.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:05 PM;1.59970277777778;200;200;1;20;2.4935;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1545;-0.1765;0;1.9195;1.9165;0;0;0;22.29;1.273;879.213277;149.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:10 PM;1.60109166666667;200;200;1;20;2.9585;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.2695;1.9165;0;0;0;22.29;1.508;879.663271;149;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:15 PM;1.60248333333333;200;200;1;20;2.9895;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1525;-0.176;0;2.3585;1.9165;0;0;0;22.305;1.523;880.113265;148.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:20 PM;1.60387222222222;200;200;1;20;2.865;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1535;-0.176;0;2.187;1.9165;0;0;0;22.32;1.46;880.713257;148;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:25 PM;1.60526944444444;200;200;1;20;3.0985;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1515;-0.176;0;2.4055;1.9165;0;0;0;22.32;1.5785;881.313249;147.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:30 PM;1.60666111111111;200;200;1;20;2.6085;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1535;-0.176;0;2.0445;1.9165;0;0;0;22.32;1.3315;881.763243;147;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:35 PM;1.60805277777778;200;200;1;20;2.6085;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1535;-0.176;0;2.0445;1.9165;0;0;0;22.32;1.3315;881.763243;147;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:40 PM;1.60944444444444;200;200;1;20;2.7055;0;0;-1;6;10;10;10;1;10;2;10;10;0;-0.1525;-0.1765;0;2.125;1.9165;0;0;0;22.35;1.3815;882.288236;146.5;20;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:45 PM;1.61083611111111;200;200;1;20;2.6055;0;0;-1;5.71;10;10;10;1;0;2;0;60;0;-0.1535;-0.1765;0;1.999;1.9165;0;0;0;22.365;1.3305;882.888228;147.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:50 PM;1.61222777777778;200;200;1;20;2.7905;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.153;-0.1765;0;2.153;1.9165;0;0;0;22.38;1.4235;883.413221;152.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:32:55 PM;1.61361666666667;200;200;1;20;2.925;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1515;-0.176;0;2.333;1.9165;0;0;0;22.395;1.491;883.863215;152.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:00 PM;1.61500833333333;200;200;1;20;2.705;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.154;-0.1765;0;2.0735;1.9165;0;0;0;22.395;1.379;884.463207;151.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:05 PM;1.6164;200;200;1;20;3.163;0;0;-1;6.57;10;10;10;1;0;2;0;0;0;-0.1515;-0.1765;0;2.456;1.9165;0;0;0;22.395;1.611;884.9882;151.1;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:10 PM;1.61779444444444;200;200;1;20;2.7295;0;0;-1;6.57;10;10;10;1;0;2;0;0;0;-0.153;-0.176;0;2.143;1.9165;0;0;0;22.41;1.392;885.363195;150.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:15 PM;1.61918611111111;200;200;1;20;3.0025;0;0;-1;6.57;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.3255;1.9165;0;0;0;22.44;1.5305;886.113185;150;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:21 PM;1.62058055555556;200;200;1;20;2.652;0;0;-1;6.57;10;10;10;1;0;2;0;0;0;-0.1535;-0.1765;0;2.1145;1.9165;0;0;0;22.425;1.353;886.563179;149.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:26 PM;1.62197222222222;200;200;1;20;2.829;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1535;-0.1765;0;2.2005;1.9165;0;0;0;22.44;1.442;887.163171;149;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:31 PM;1.62336388888889;200;200;1;20;2.8815;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.152;-0.1765;0;2.2675;1.9165;0;0;0;22.455;1.4695;887.613165;148.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:36 PM;1.62475277777778;200;200;1;20;2.745;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1535;-0.176;0;2.1525;1.9165;0;0;0;22.47;1.399;888.288156;148;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:41 PM;1.62614444444444;200;200;1;20;3.02;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.152;-0.1765;0;2.3865;1.9165;0;0;0;22.47;1.5395;888.663151;147.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:46 PM;1.62753888888889;200;200;1;20;2.479;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1545;-0.1765;0;1.916;1.9165;0;0;0;22.47;1.2655;889.188144;146.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:51 PM;1.62893333333333;200;200;1;20;2.781;0;0;-1;6;10;10;10;1;30;2;30;30;0;-0.1535;-0.177;0;2.148;1.9165;0;0;0;22.47;1.419;889.863135;146.4;30;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:33:56 PM;1.630325;200;200;1;20;3.027;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1515;-0.176;0;2.4195;1.9165;0;0;0;22.485;1.5425;890.313129;148.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:01 PM;1.63171388888889;200;200;1;20;2.825;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.154;-0.1765;0;2.171;1.9165;0;0;0;22.485;1.4395;890.913121;149.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:06 PM;1.63310277777778;200;200;1;20;2.825;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.154;-0.1765;0;2.171;1.9165;0;0;0;22.485;1.4395;890.913121;149.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:11 PM;1.63449444444444;200;200;1;20;3.0265;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.152;-0.1765;0;2.393;1.9165;0;0;0;22.485;1.5425;891.513113;148.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:16 PM;1.63588611111111;200;200;1;20;3.0405;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1525;-0.1755;0;2.4025;1.9165;0;0;0;22.47;1.5475;891.963107;148.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:21 PM;1.63727777777778;200;200;1;20;2.922;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.302;1.9165;0;0;0;22.5;1.4895;892.4881;147.6;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:26 PM;1.63866944444444;200;200;1;20;3.2525;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.152;-0.1755;0;2.541;1.9165;0;0;0;22.5;1.6545;893.088092;147;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:31 PM;1.64006111111111;200;200;1;20;2.7985;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.154;-0.1765;0;2.1735;1.9165;0;0;0;22.515;1.4265;893.613085;146.5;20;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:36 PM;1.64145;200;200;1;20;2.997;0;0;-1;6.29;10;10;10;1;40;2;40;40;0;-0.1525;-0.1765;0;2.3235;1.9165;0;0;0;22.515;1.527;893.98808;146.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:41 PM;1.64284166666667;200;200;1;20;2.8385;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.153;-0.1755;0;2.229;1.9165;0;0;0;22.53;1.446;894.588072;150.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:46 PM;1.64423611111111;200;200;1;20;3.012;0;0;-1;6.29;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.3315;1.9165;0;0;0;22.53;1.535;895.113065;150.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:51 PM;1.64562777777778;200;200;1;20;2.6955;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1535;-0.176;0;2.144;1.9165;0;0;0;22.545;1.3745;895.713057;149.9;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:34:56 PM;1.64701666666667;200;200;1;20;2.967;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.298;1.9165;0;0;0;22.545;1.5125;896.088052;149.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:01 PM;1.64840833333333;200;200;1;20;2.9585;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1515;-0.176;0;2.3635;1.9165;0;0;0;22.56;1.508;896.613045;148.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:06 PM;1.64979722222222;200;200;1;20;2.751;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1535;-0.176;0;2.149;1.9165;0;0;0;22.56;1.4025;897.213037;148.3;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:11 PM;1.65118888888889;200;200;1;20;3.119;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.152;-0.1765;0;2.4715;1.9165;0;0;0;22.545;1.5885;897.663031;147.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:16 PM;1.65257777777778;200;200;1;20;2.4765;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.155;-0.177;0;1.8825;1.9165;0;0;0;22.56;1.265;898.113025;147.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:21 PM;1.65396666666667;200;200;1;20;2.9695;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.1525;-0.1765;0;2.3255;1.9165;0;0;0;22.575;1.514;898.713017;146.7;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:26 PM;1.65535833333333;200;200;1;20;2.703;0;0;-1;6;10;10;10;1;40;2;40;40;0;-0.153;-0.1765;0;2.118;1.9165;0;0;0;22.575;1.3795;899.163011;146.2;50;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:31 PM;1.65675;200;200;1;20;2.91;0;0;-1;6;10;10;10;1;0;2;0;0;0;-0.153;-0.1765;0;2.285;1.9165;0;0;0;22.575;1.4825;899.163011;146.2;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:36 PM;1.65814166666667;200;200;1;20;2.91;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.153;-0.176;0;2.285;1.9165;0;0;0;22.56;1.4825;899.763003;151.4;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:41 PM;1.65953333333333;200;200;1;20;2.933;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.152;-0.1765;0;2.3165;1.9165;0;0;0;22.575;1.4955;900.287996;151;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:46 PM;1.660925;200;200;1;20;2.679;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.154;-0.1765;0;2.054;1.9165;0;0;0;22.575;1.3665;900.887988;150.5;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:51 PM;1.66231666666667;200;200;1;20;3.0555;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1515;-0.1765;0;2.417;1.9165;0;0;0;22.59;1.5575;901.412981;149.8;0;146.7;1
20250324 50E15 DN 570 DF1;3/24/2025 2:35:56 PM;1.66370833333333;200;200;1;20;2.826;0;0;-1;5.71;10;10;10;1;0;2;0;0;0;-0.1535;-0.1765;0;2.182;1.9165;0;0;0;22.575;1.4405;901.862975;149.4;0;146.7;1
